美牛,發言人,開放,國人,行政院,院長,進口,馬辦,蘇貞昌,道歉,萊克多巴胺,馬英九,不要,業者,政府,當時,2006年,牛肉,總統,美國
0.2906217487215396,0.25429403013134716,0.18163859295096227,0.12885313439498708,0.2179663115411547,0.18163859295096227,0.1453108743607698,0.18163859295096227,0.10898315577057735,0.2179663115411547,0.10898315577057735,0.1453108743607698,0.18163859295096227,0.18163859295096227,0.10898315577057735,0.10898315577057735,0.10898315577057735,0.03632771859019245,0.17180417919331611,0.04295104479832903
0.333477707875305,0.20842356742206564,0.20842356742206564,0.14785420602420385,0.1667388539376525,0.20842356742206564,0.1667388539376525,0.20842356742206564,0.12505414045323937,0.1667388539376525,0.12505414045323937,0.08336942696882625,0.12505414045323937,0.12505414045323937,0.12505414045323937,0.12505414045323937,0.12505414045323937,0.041684713484413126,0.09856947068280256,0.04928473534140128
0.28622964500057674,0.20444974642898336,0.20444974642898336,0.2417253424840449,0.1635597971431867,0.24533969571478004,0.24533969571478004,0.1635597971431867,0.1635597971431867,0.08177989857159335,0.1635597971431867,0.04088994928579667,0.08177989857159335,0.08177989857159335,0.12266984785739002,0.12266984785739002,0.12266984785739002,0.20444974642898336,0.09669013699361796,0.19338027398723592
0.22210995470986994,0.1586499676499071,0.22210995470986994,0.33763549812686766,0.1903799611798885,0.1586499676499071,0.1586499676499071,0.09518998058994425,0.1903799611798885,0.06345998705996284,0.12691997411992567,0.1586499676499071,0.06345998705996284,0.06345998705996284,0.09518998058994425,0.12691997411992567,0.12691997411992567,0.1903799611798885,0.0,0.18757527673714872
0.11360067289842,0.18933445483070002,0.11360067289842,0.0,0.11360067289842,0.03786689096614,0.07573378193228,0.11360067289842,0.03786689096614,0.07573378193228,0.07573378193228,0.11360067289842,0.07573378193228,0.07573378193228,0.07573378193228,0.03786689096614,0.03786689096614,0.03786689096614,0.13431252443410074,0.0
