日本,進口,開放,台灣,陳吉仲,萊豬,食用,公斤,豬肉,清楚,國內,標示,食安,公噸,經驗,國產,數量,新加坡,香港,美國
0.31399881095508375,0.31399881095508375,0.28783224337549346,0.30200161760730054,0.2093325406367225,0.1831659730571322,0.18120097056438034,0.18120097056438034,0.15699940547754188,0.12080064704292022,0.12080064704292022,0.10466627031836125,0.13083283789795155,0.10466627031836125,0.13988356439118074,0.12080064704292022,0.09060048528219017,0.09060048528219017,0.09060048528219017,0.030200161760730055
0.3867129979027207,0.3314682839166177,0.2486012129374633,0.28692325891765424,0.16573414195830885,0.19335649895136034,0.22316253471373107,0.1912821726117695,0.1381117849652574,0.12752144840784632,0.12752144840784632,0.1104894279722059,0.1104894279722059,0.1104894279722059,0.11074953969375932,0.09564108630588475,0.12752144840784632,0.09564108630588475,0.09564108630588475,0.09564108630588475
0.38228103816911996,0.28671077862683997,0.21503308397013,0.0,0.21503308397013,0.047785129771139995,0.16545372003298497,0.16545372003298497,0.07167769465670999,0.08272686001649249,0.08272686001649249,0.09557025954227999,0.07167769465670999,0.09557025954227999,0.0,0.05515124001099499,0.05515124001099499,0.08272686001649249,0.08272686001649249,0.0
0.15817817963978031,0.17399599760375833,0.18981381556773638,0.18256145356509063,0.047453453891934096,0.14236036167580227,0.0,0.0,0.11072472574784621,0.0,0.0,0.03163563592795606,0.047453453891934096,0.03163563592795606,0.0,0.0,0.0,0.0,0.0,0.21907374427810877
0.36172256367759575,0.33911490344774603,0.2712919227581968,0.2870191106594322,0.20346894206864763,0.15825362160894815,0.1304632321179237,0.15655587854150846,0.18086128183879788,0.1304632321179237,0.15655587854150846,0.11303830114924868,0.09043064091939894,0.09043064091939894,0.12085804092863889,0.10437058569433896,0.07827793927075423,0.07827793927075423,0.07827793927075423,0.02609264642358474
0.3306588720073398,0.30704038114967264,0.21256641771900414,0.2998522700785744,0.21256641771900414,0.14171094514600274,0.16355578367922238,0.16355578367922238,0.14171094514600274,0.10903718911948158,0.08177789183961119,0.09447396343066851,0.09447396343066851,0.09447396343066851,0.12626182920865622,0.10903718911948158,0.10903718911948158,0.10903718911948158,0.10903718911948158,0.08177789183961119
