台灣,施明德,問題,瘦肉精,國家,人民,進口,中國,領導人,蔡英文,美牛,決策,臺灣,沒有,總統,開放,利益,食安,公開,智慧
0.1471943278357017,0.2125579302720569,0.12753475816323415,0.12753475816323415,0.12753475816323415,0.17004634421764553,0.12753475816323415,0.04906477594523389,0.12753475816323415,0.17004634421764553,0.08502317210882276,0.04251158605441138,0.0,0.04251158605441138,0.19625910378093556,0.17004634421764553,0.08502317210882276,0.08502317210882276,0.0,0.04251158605441138
0.33681326950154067,0.29182781363690874,0.19455187575793914,0.24318984469742394,0.19455187575793914,0.14591390681845437,0.14591390681845437,0.0,0.09727593787896957,0.09727593787896957,0.14591390681845437,0.14591390681845437,0.0,0.14591390681845437,0.05613554491692344,0.09727593787896957,0.09727593787896957,0.09727593787896957,0.11227108983384688,0.048637968939484785
0.4531078433322774,0.1570359403678882,0.19629492545986024,0.1570359403678882,0.1570359403678882,0.11777695527591615,0.1570359403678882,0.13593235299968323,0.11777695527591615,0.11777695527591615,0.11777695527591615,0.1570359403678882,0.0,0.11777695527591615,0.18124313733291095,0.0785179701839441,0.0785179701839441,0.0785179701839441,0.09062156866645547,0.11777695527591615
0.0,0.16508620112199374,0.1886699441394214,0.0943349720697107,0.11791871508713837,0.11791871508713837,0.0943349720697107,0.16331515821861306,0.11791871508713837,0.11791871508713837,0.11791871508713837,0.0943349720697107,0.6375429951380673,0.11791871508713837,0.08165757910930653,0.04716748603485535,0.04716748603485535,0.07075122905228302,0.05443838607287101,0.07075122905228302
0.4645756767656192,0.18296637159872095,0.18296637159872095,0.14637309727897677,0.14637309727897677,0.14637309727897677,0.10977982295923257,0.21117076216619055,0.14637309727897677,0.14637309727897677,0.10977982295923257,0.10977982295923257,0.0,0.10977982295923257,0.04223415243323811,0.03659327431974419,0.07318654863948838,0.07318654863948838,0.08446830486647622,0.07318654863948838
0.4138643863523751,0.26894087157730445,0.17929391438486966,0.22411739298108707,0.13447043578865223,0.17929391438486966,0.17929391438486966,0.20693219317618755,0.13447043578865223,0.08964695719243483,0.13447043578865223,0.08964695719243483,0.0,0.08964695719243483,0.0,0.044823478596217416,0.08964695719243483,0.044823478596217416,0.10346609658809378,0.08964695719243483
