進口,民眾,台灣,國際,標準,萊豬,政府,蘇貞昌,表示,民調,開放,民意,豬肉,贊成,食安,顯示,相關,民進黨,世界,疑慮
0.43249170804008863,0.21624585402004431,0.21624585402004431,0.16218439051503322,0.16218439051503322,0.10812292701002216,0.10812292701002216,0.0,0.10812292701002216,0.06961397736590898,0.16218439051503322,0.13922795473181795,0.0,0.20884193209772692,0.0,0.13922795473181795,0.13922795473181795,0.0,0.10812292701002216,0.0
0.16807625119106626,0.01527965919918784,0.24447454718700545,0.12223727359350273,0.0763982959959392,0.03055931839837568,0.09167795519512704,0.28457783082323895,0.04583897759756352,0.0,0.0763982959959392,0.0,0.25870711893021725,0.0,0.019675343223967117,0.0,0.0,0.13772740256776983,0.0763982959959392,0.039350686447934234
0.16096556895298766,0.38631736548717044,0.06438622758119507,0.06438622758119507,0.09657934137179261,0.19315868274358522,0.09657934137179261,0.0,0.12877245516239014,0.2072724774227632,0.032193113790597534,0.12436348645365791,0.0,0.04145449548455264,0.2072724774227632,0.08290899096910528,0.08290899096910528,0.08290899096910528,0.032193113790597534,0.16581798193821057
