keyword,fs_probability,ls_probability
進口,1.0,0.0
民眾,0.6666666666666666,0.0
台灣,1.0,0.0
國際,0.3333333333333333,0.0
標準,0.3333333333333333,0.0
萊豬,0.3333333333333333,0.0
政府,0.3333333333333333,0.0
蘇貞昌,0.3333333333333333,0.0
表示,0.6666666666666666,0.0
民調,0.6666666666666666,0.0
開放,0.6666666666666666,0.0
民意,0.6666666666666666,0.0
豬肉,0.0,0.0
贊成,0.6666666666666666,0.0
食安,0.3333333333333333,0.0
顯示,0.3333333333333333,0.0
相關,0.3333333333333333,0.0
民進黨,0.0,0.0
世界,0.3333333333333333,0.0
疑慮,0.0,0.0
