家長,學校,校園,衛生法,萊豬,聯盟,立法院,團體,禁止,立委,民進黨,教育部,台灣,立法,不能,進入,我們,修法,提案,孩子
0.3355477872254169,0.22369852481694458,0.1957362092148265,0.25166084041906267,0.11184926240847229,0.17100963004271716,0.17100963004271716,0.11184926240847229,0.2052115560512606,0.03420192600854344,0.0,0.16898473164604613,0.0,0.0,0.0,0.11184926240847229,0.0,0.13981157801059035,0.0,0.03420192600854344
0.149497053386934,0.24916175564489002,0.149497053386934,0.09966470225795601,0.12458087782244501,0.15238029732558706,0.0,0.12458087782244501,0.12190423786046964,0.0,0.09142817839535224,0.0,0.30115197191265625,0.26350797542357424,0.0,0.074748526693467,0.0,0.024916175564489003,0.0,0.0
0.13068339380483115,0.16335424225603895,0.09801254535362337,0.06534169690241558,0.03267084845120779,0.0,0.15984455039623457,0.13068339380483115,0.0,0.19980568799529322,0.15984455039623457,0.0,0.0,0.0,0.296159729941561,0.06534169690241558,0.31303422044757295,0.09801254535362337,0.09871990998052033,0.19980568799529322
0.2314150602191754,0.1619905421534228,0.2314150602191754,0.13884903613150523,0.25455656624109296,0.16983230315044434,0.14152691929203695,0.09256602408767016,0.11322153543362956,0.14152691929203695,0.11322153543362956,0.17481390135223998,0.034962780270447996,0.06992556054089599,0.034962780270447996,0.06942451806575262,0.0,0.04628301204383508,0.209776681622688,0.02830538385840739
