美國,蔡英文,豬肉,連勝文,天天,國民黨,捍衛,主權,卑躬屈膝,清明節,選錯,再次,對於,精彩,雙標黨,拿來,自己,民進黨,權力,31
0.43738669991171303,0.21869334995585651,0.29159113327447533,0.1822444582965471,0.10934667497792826,0.07289778331861883,0.10934667497792826,0.10934667497792826,0.10934667497792826,0.07289778331861883,0.07289778331861883,0.03644889165930942,0.03644889165930942,0.03644889165930942,0.03644889165930942,0.07289778331861883,0.07289778331861883,0.07289778331861883,0.07289778331861883,0.0
0.24796971062083248,0.30996213827604063,0.18597728296562438,0.24796971062083248,0.18597728296562438,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.12398485531041624,0.15965307543875096
0.22637376343811222,0.27164851612573465,0.1810990107504898,0.22637376343811222,0.1810990107504898,0.1810990107504898,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.13582425806286733,0.0905495053752449,0.0905495053752449,0.0905495053752449,0.0905495053752449,0.116598974741079
